topic,user_email,start_time,end_time,duration,participants_count
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-09-14T15:15:00Z,2020-09-14T18:39:56Z,205,26
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-08-03T15:14:48Z,2020-08-03T18:40:37Z,206,30
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2021-03-15T16:21:36Z,2021-03-15T19:33:59Z,193,13
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-11-02T16:21:51Z,2020-11-02T19:40:11Z,199,22
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-11-30T16:20:55Z,2020-11-30T19:39:34Z,199,37
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-03-16T16:21:38Z,2020-03-16T18:32:34Z,131,32
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-07-20T15:15:23Z,2020-07-20T18:33:02Z,198,46
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-03-16T18:33:25Z,2020-03-16T18:33:59Z,1,2
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-08-24T15:14:35Z,2020-08-24T18:37:38Z,204,18
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-03-23T16:10:10Z,2020-03-23T19:46:29Z,217,145
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-05-04T15:08:12Z,2020-05-04T18:35:41Z,208,32
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-08-24T14:55:03Z,2020-08-24T14:57:42Z,3,2
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-08-10T15:16:43Z,2020-08-10T18:35:30Z,199,23
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-07-06T15:13:54Z,2020-07-06T18:32:52Z,199,11
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-11-09T16:19:14Z,2020-11-09T19:39:54Z,201,63
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-12-07T16:19:17Z,2020-12-07T19:38:14Z,199,33
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2021-01-20T10:53:12Z,2021-01-20T10:56:41Z,4,2
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-08-17T18:37:16Z,2020-08-17T18:42:06Z,5,2
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-10-19T14:27:26Z,2020-10-19T18:42:04Z,255,31
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-06-08T15:15:25Z,2020-06-08T18:36:18Z,201,17
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2021-04-05T15:26:40Z,2021-04-05T18:35:33Z,189,15
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-11-23T16:24:05Z,2020-11-23T19:34:38Z,191,38
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-09-21T15:18:30Z,2020-09-21T18:45:19Z,207,27
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-08-17T15:17:45Z,2020-08-17T18:37:04Z,200,25
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-06-22T15:14:00Z,2020-06-22T18:41:48Z,208,17
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-08-31T15:10:00Z,2020-08-31T18:32:38Z,203,20
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2021-01-11T16:24:24Z,2021-01-11T19:33:41Z,190,20
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-03-16T18:34:44Z,2020-03-16T19:34:21Z,60,4
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-06-15T15:21:47Z,2020-06-15T18:34:09Z,193,14
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-07-13T14:47:50Z,2020-07-13T18:32:25Z,225,14
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-12-21T16:22:45Z,2020-12-21T19:36:54Z,195,28
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-11-16T16:21:10Z,2020-11-16T19:38:43Z,198,65
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-03-30T15:08:47Z,2020-03-30T18:44:52Z,217,208
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2021-01-04T16:18:33Z,2021-01-04T19:33:08Z,195,19
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-10-26T16:24:13Z,2020-10-26T19:36:34Z,193,21
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-03-16T15:59:30Z,2020-03-16T16:21:30Z,22,33
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-05-25T15:14:41Z,2020-05-25T18:37:19Z,203,26
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-06-29T15:13:36Z,2020-06-29T18:32:49Z,200,20
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-12-14T16:22:57Z,2020-12-14T20:00:09Z,218,29
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-06-01T15:19:55Z,2020-06-01T18:34:49Z,195,17
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2021-02-15T16:24:27Z,2021-02-15T19:37:47Z,194,16
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-09-07T15:27:58Z,2020-09-07T18:36:43Z,189,27
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-12-28T16:24:06Z,2020-12-28T19:33:24Z,190,21
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2021-03-01T16:27:39Z,2021-03-01T19:34:49Z,188,27
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2021-02-08T16:25:37Z,2021-02-08T19:36:13Z,191,26
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2021-02-22T16:23:48Z,2021-02-22T19:33:03Z,190,18
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2020-05-11T15:15:13Z,2020-05-11T18:36:24Z,202,34
"Ben Gurion University, Monday 18:30-21:30",branch90@she-codes.org,2021-01-18T16:20:25Z,2021-01-18T19:32:38Z,193,14
NG - Raanana + Ramat-Gan + Tel-aviv,branch100@she-codes.org,2020-04-12T13:41:59Z,2020-04-12T16:27:38Z,166,17
NG - Raanana + Ramat-Gan + Tel-aviv,branch100@she-codes.org,2020-04-26T13:52:38Z,2020-04-26T16:01:49Z,130,16
NG - Raanana + Ramat-Gan + Tel-aviv,branch100@she-codes.org,2020-03-29T13:54:21Z,2020-03-29T14:40:19Z,46,39
NG - Raanana + Ramat-Gan + Tel-aviv,branch100@she-codes.org,2020-03-29T14:42:13Z,2020-03-29T14:46:52Z,5,2
NG - Raanana + Ramat-Gan + Tel-aviv,branch100@she-codes.org,2020-03-22T14:57:39Z,2020-03-22T18:03:18Z,186,31
NG - Raanana + Ramat-Gan + Tel-aviv,branch100@she-codes.org,2020-05-03T13:44:39Z,2020-05-03T16:00:49Z,137,10
"WeWork Beer Sheva, Monday 18:00-21:00",branch100@she-codes.org,2020-04-13T14:45:57Z,2020-04-13T18:12:36Z,207,127
"WeWork Beer Sheva, Monday 18:00-21:00",branch100@she-codes.org,2020-03-16T15:47:41Z,2020-03-16T18:56:20Z,189,13
"WeWork Beer Sheva, Monday 18:00-21:00",branch100@she-codes.org,2020-03-30T13:53:20Z,2020-03-30T18:17:18Z,264,116
"WeWork Beer Sheva, Monday 18:00-21:00",branch100@she-codes.org,2020-03-23T14:52:21Z,2020-03-23T19:13:58Z,262,156
"WeWork Beer Sheva, Monday 18:00-21:00",branch100@she-codes.org,2020-04-06T14:52:53Z,2020-04-06T18:17:12Z,205,117
"WeWork Beer Sheva, Monday 18:00-21:00",branch100@she-codes.org,2020-03-16T09:38:02Z,2020-03-16T10:06:16Z,29,3
NG - Extra Lesson,branch100@she-codes.org,2020-04-23T13:00:27Z,2020-04-23T14:19:52Z,80,21
NG - Extra Lesson,branch100@she-codes.org,2020-04-16T12:57:15Z,2020-04-16T15:00:00Z,123,39
NG - Extra Lesson,branch100@she-codes.org,2020-04-02T12:58:41Z,2020-04-02T13:10:16Z,12,23
NG - Extra Lesson,branch100@she-codes.org,2020-04-30T13:01:24Z,2020-04-30T15:13:13Z,132,7
NG - Extra Lesson,branch100@she-codes.org,2020-03-26T13:56:23Z,2020-03-26T15:57:31Z,122,33
NG - ירושלים אמריקן סנטר ,branch100@she-codes.org,2020-05-06T14:56:58Z,2020-05-06T16:14:19Z,78,4
NG - שיעור השלמה כל הסניפים,branch100@she-codes.org,2020-05-14T12:57:55Z,2020-05-14T13:20:53Z,23,5
NG - שיעור השלמה כל הסניפים,branch100@she-codes.org,2020-06-25T12:54:38Z,2020-06-25T13:23:41Z,30,3
NG - שיעור השלמה כל הסניפים,branch100@she-codes.org,2020-06-04T12:48:40Z,2020-06-04T13:17:35Z,29,3
NG - שיעור השלמה כל הסניפים,branch100@she-codes.org,2020-06-11T13:06:09Z,2020-06-11T13:18:43Z,13,2
NG - שיעור השלמה כל הסניפים,branch100@she-codes.org,2020-07-09T12:54:24Z,2020-07-09T13:21:09Z,27,2
NG - שיעור השלמה כל הסניפים,branch100@she-codes.org,2020-06-18T12:57:16Z,2020-06-18T13:31:51Z,35,2
NG - שיעור השלמה כל הסניפים,branch100@she-codes.org,2020-05-07T12:51:07Z,2020-05-07T14:57:18Z,127,10
NG - שיעור השלמה כל הסניפים,branch100@she-codes.org,2020-05-21T12:53:38Z,2020-05-21T15:00:44Z,128,8
NG - שיעור השלמה כל הסניפים,branch100@she-codes.org,2020-07-02T12:58:26Z,2020-07-02T14:31:15Z,93,13
"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-06-28T14:01:56Z,2020-06-28T16:00:14Z,119,12
"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-05-10T14:02:29Z,2020-05-10T15:55:33Z,80,13
"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-07-12T14:01:22Z,2020-07-12T15:57:40Z,117,11
"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-05-17T13:52:28Z,2020-05-17T16:02:02Z,130,19
"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-07-05T13:57:51Z,2020-07-05T15:57:54Z,121,13
"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-05-31T13:53:36Z,2020-05-31T16:01:22Z,128,15
"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-06-21T14:02:28Z,2020-06-21T15:58:27Z,116,24
"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-05-24T13:50:51Z,2020-05-24T16:00:09Z,130,15
"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-06-14T13:58:34Z,2020-06-14T15:59:48Z,122,11
"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-06-07T13:52:00Z,2020-06-07T16:02:36Z,131,14
NG -  בויאר ירושלים,branch100@she-codes.org,2020-05-13T08:50:24Z,2020-05-13T10:10:09Z,80,11
NG -  בויאר ירושלים,branch100@she-codes.org,2020-05-06T08:49:07Z,2020-05-06T10:06:13Z,78,14
אתגר הקיץ - בוקר NG,branch100@she-codes.org,2020-08-17T05:26:31Z,2020-08-17T10:58:42Z,333,114
אתגר הקיץ - בוקר NG,branch100@she-codes.org,2020-08-20T05:38:44Z,2020-08-20T11:25:37Z,347,81
אתגר הקיץ - בוקר NG,branch100@she-codes.org,2020-08-18T04:48:03Z,2020-08-18T11:01:22Z,374,82
אתגר הקיץ - בוקר NG,branch100@she-codes.org,2020-08-19T05:30:21Z,2020-08-19T07:19:28Z,110,47
אתגר הקיץ - בוקר NG,branch100@she-codes.org,2020-08-19T10:18:52Z,2020-08-19T11:00:19Z,42,32
WeWork B7 Meeting,branch100@she-codes.org,2020-06-22T13:55:33Z,2020-06-22T18:01:43Z,247,29
WeWork B7 Meeting,branch100@she-codes.org,2020-08-03T14:21:19Z,2020-08-03T18:28:33Z,248,23
WeWork B7 Meeting,branch100@she-codes.org,2020-07-06T14:34:22Z,2020-07-06T18:09:11Z,215,29
WeWork B7 Meeting,branch100@she-codes.org,2020-05-04T14:52:08Z,2020-05-04T18:13:54Z,202,17
WeWork B7 Meeting,branch100@she-codes.org,2020-09-14T14:36:22Z,2020-09-14T18:13:28Z,218,59
WeWork B7 Meeting,branch100@she-codes.org,2020-05-25T14:33:18Z,2020-05-25T18:03:03Z,210,39
WeWork B7 Meeting,branch100@she-codes.org,2020-05-18T14:47:49Z,2020-05-18T17:59:42Z,192,41
WeWork B7 Meeting,branch100@she-codes.org,2020-08-24T14:47:15Z,2020-08-24T18:07:49Z,201,25
WeWork B7 Meeting,branch100@she-codes.org,2020-10-26T15:46:33Z,2020-10-26T19:29:49Z,224,28
WeWork B7 Meeting,branch100@she-codes.org,2020-10-12T14:19:33Z,2020-10-12T18:05:00Z,226,33
WeWork B7 Meeting,branch100@she-codes.org,2020-05-11T14:33:56Z,2020-05-11T18:11:18Z,218,39
WeWork B7 Meeting,branch100@she-codes.org,2020-06-29T14:23:11Z,2020-06-29T18:00:08Z,217,36
WeWork B7 Meeting,branch100@she-codes.org,2020-06-15T14:28:56Z,2020-06-15T18:10:37Z,222,28
WeWork B7 Meeting,branch100@she-codes.org,2020-07-20T14:43:04Z,2020-07-20T18:06:28Z,204,53
WeWork B7 Meeting,branch100@she-codes.org,2020-08-31T14:49:55Z,2020-08-31T18:30:53Z,221,30
WeWork B7 Meeting,branch100@she-codes.org,2020-10-20T18:07:02Z,2020-10-20T19:33:22Z,87,4
WeWork B7 Meeting,branch100@she-codes.org,2020-11-02T16:48:24Z,2020-11-02T19:36:54Z,169,3
WeWork B7 Meeting,branch100@she-codes.org,2020-06-01T14:33:42Z,2020-06-01T18:10:01Z,217,35
WeWork B7 Meeting,branch100@she-codes.org,2020-06-08T14:38:14Z,2020-06-08T18:11:04Z,213,41
WeWork B7 Meeting,branch100@she-codes.org,2020-08-17T14:43:09Z,2020-08-17T19:04:58Z,262,32
WeWork B7 Meeting,branch100@she-codes.org,2020-07-27T14:37:13Z,2020-07-27T18:08:16Z,212,47
WeWork B7 Meeting,branch100@she-codes.org,2020-09-07T14:34:03Z,2020-09-07T19:01:20Z,268,20
WeWork B7 Meeting,branch100@she-codes.org,2020-07-13T14:45:31Z,2020-07-13T18:09:15Z,204,41
WeWork B7 Meeting,branch100@she-codes.org,2020-10-19T14:52:39Z,2020-10-19T18:19:04Z,207,34
WeWork B7 Meeting,branch100@she-codes.org,2020-08-10T14:37:43Z,2020-08-10T17:59:50Z,203,25
WeWork B7 Meeting,branch100@she-codes.org,2020-09-21T14:45:14Z,2020-09-21T18:03:27Z,199,59
WeWork B7 Meeting,branch100@she-codes.org,2020-11-09T15:54:33Z,2020-11-09T16:23:31Z,29,2
NG סניף וירטואלי,branch100@she-codes.org,2020-11-12T14:52:06Z,2020-11-12T16:48:17Z,117,24
NG סניף וירטואלי,branch100@she-codes.org,2020-10-01T13:56:52Z,2020-10-01T16:01:57Z,126,13
NG סניף וירטואלי,branch100@she-codes.org,2020-11-05T14:55:53Z,2020-11-05T16:41:39Z,106,13
NG סניף וירטואלי,branch100@she-codes.org,2020-10-15T14:00:28Z,2020-10-15T15:53:54Z,114,16
NG סניף וירטואלי,branch100@she-codes.org,2020-09-10T12:54:51Z,2020-09-10T14:59:15Z,125,20
NG סניף וירטואלי,branch100@she-codes.org,2020-09-24T13:56:26Z,2020-09-24T16:03:39Z,128,15
NG סניף וירטואלי,branch100@she-codes.org,2020-09-17T12:59:43Z,2020-09-17T14:58:43Z,120,11
NG סניף וירטואלי,branch100@she-codes.org,2020-10-22T13:58:07Z,2020-10-22T15:48:47Z,111,18
NG סניף וירטואלי,branch100@she-codes.org,2020-10-29T14:46:10Z,2020-10-29T16:51:42Z,126,18
 נערות 'הדור הבא' של  she codes;,branch100@she-codes.org,2020-11-08T14:59:03Z,2020-11-08T16:54:55Z,116,13
 נערות 'הדור הבא' של  she codes;,branch100@she-codes.org,2020-11-01T17:04:32Z,2020-11-01T17:07:51Z,4,2
 נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2020-11-29T15:29:28Z,2020-11-29T17:13:47Z,105,13
"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-09-06T13:59:00Z,2020-09-06T15:55:09Z,117,18
 נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2021-03-14T14:58:50Z,2021-03-14T17:05:32Z,127,19
 נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2021-01-03T15:53:40Z,2021-01-03T17:06:51Z,74,11
"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-08-16T14:00:23Z,2020-08-16T16:01:38Z,122,11
 נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2021-03-07T15:01:06Z,2021-03-07T17:04:25Z,124,39
"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-07-19T13:59:46Z,2020-07-19T15:58:54Z,120,9
 נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2020-12-06T14:55:32Z,2020-12-06T17:17:09Z,142,35
 נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2021-03-21T14:58:55Z,2021-03-21T15:04:50Z,6,7
"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-08-09T13:59:46Z,2020-08-09T16:19:14Z,140,9
 נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2021-02-14T14:56:29Z,2021-02-14T17:06:19Z,130,32
"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-08-23T14:01:15Z,2020-08-23T15:59:35Z,119,13
 נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2021-01-17T15:01:03Z,2021-01-17T16:03:34Z,63,18
 נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2021-01-10T15:00:24Z,2021-01-10T17:08:41Z,129,14
 נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2021-04-04T13:59:53Z,2021-04-04T14:59:52Z,60,8
 נערות 'הדור הבא' של  she codes;,branch100@she-codes.org,2020-11-01T15:01:26Z,2020-11-01T17:02:06Z,121,19
סניף ג'יגה בייט של נערות 'הדור הבא' של  she codes;,branch100@she-codes.org,2020-10-25T14:33:29Z,2020-10-25T16:58:30Z,146,27
 נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2020-12-27T16:05:16Z,2020-12-27T17:07:49Z,63,8
 נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2020-11-22T15:00:38Z,2020-11-22T17:43:01Z,163,17
 נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2021-02-07T16:21:09Z,2021-02-07T17:33:20Z,73,8
 נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2020-12-20T14:56:11Z,2020-12-20T17:04:38Z,129,13
"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-09-13T14:04:15Z,2020-09-13T16:00:15Z,116,13
סניף ג'יגה בייט של נערות 'הדור הבא' של  she codes;,branch100@she-codes.org,2020-10-29T16:58:42Z,2020-10-29T17:31:37Z,33,9
"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-07-26T13:56:24Z,2020-07-26T16:41:52Z,166,10
 נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2021-01-31T14:50:13Z,2021-01-31T17:35:09Z,165,65
 נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2020-11-15T14:58:49Z,2020-11-15T17:10:02Z,132,21
 נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2021-03-21T15:39:57Z,2021-03-21T17:11:11Z,92,17
 נערות 'הדור הבא' של  she codes;,branch100@she-codes.org,2020-11-08T16:55:29Z,2020-11-08T18:16:50Z,82,3
"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-10-18T14:01:37Z,2020-10-18T15:59:16Z,118,28
 נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2021-01-24T15:59:24Z,2021-01-24T17:14:59Z,76,12
"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-10-11T14:01:00Z,2020-10-11T16:05:04Z,125,22
 נערות 'הדור הבא' של  she codes; - סניף gigabyte,branch100@she-codes.org,2021-01-17T16:59:18Z,2021-01-17T17:06:12Z,7,4
"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-08-30T14:00:11Z,2020-08-30T15:56:19Z,117,13
"NG - שיעור ת""א ר""ג רעננה",branch100@she-codes.org,2020-08-02T14:01:35Z,2020-08-02T15:59:25Z,118,10
NG - שיעור סניף וירטואלי,branch100@she-codes.org,2020-08-06T12:55:57Z,2020-08-06T13:26:52Z,31,3
NG - שיעור סניף וירטואלי,branch100@she-codes.org,2020-07-30T12:57:13Z,2020-07-30T13:25:14Z,29,3
NG - שיעור סניף וירטואלי,branch100@she-codes.org,2020-07-16T12:52:34Z,2020-07-16T14:57:25Z,125,7
NG - שיעור סניף וירטואלי,branch100@she-codes.org,2020-08-13T12:57:00Z,2020-08-13T15:01:00Z,124,5
NG - שיעור סניף וירטואלי,branch100@she-codes.org,2020-08-27T13:01:00Z,2020-08-27T13:14:02Z,14,3
סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2021-02-01T15:03:05Z,2021-02-01T16:09:48Z,67,31
סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2021-02-15T14:49:50Z,2021-02-15T16:26:05Z,97,30
סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2021-01-04T14:57:27Z,2021-01-04T17:44:52Z,168,36
סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2021-03-15T14:58:03Z,2021-03-15T16:40:06Z,103,24
סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2021-03-08T14:56:56Z,2021-03-08T17:15:08Z,139,31
סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2020-12-07T14:57:01Z,2020-12-07T17:16:17Z,140,51
סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2020-11-30T14:56:05Z,2020-11-30T17:45:18Z,170,63
סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2020-12-21T14:56:04Z,2020-12-21T17:28:22Z,153,39
סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2021-01-11T14:56:55Z,2021-01-11T17:17:17Z,141,48
סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2020-11-16T14:54:18Z,2020-11-16T17:36:01Z,162,86
סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2021-01-18T14:55:21Z,2021-01-18T16:48:06Z,113,39
סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2020-12-28T14:52:35Z,2020-12-28T17:18:24Z,146,35
סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2020-11-23T14:55:49Z,2020-11-23T17:16:24Z,141,63
סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2021-03-22T14:54:56Z,2021-03-22T16:34:16Z,100,21
סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2021-02-08T14:53:34Z,2021-02-08T16:36:01Z,103,22
סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2021-04-05T14:32:26Z,2021-04-05T14:54:56Z,23,19
סניף בייט של נערות 'הדור הבא'  she codes;,branch100@she-codes.org,2021-01-25T14:55:58Z,2021-01-25T16:48:33Z,113,29
WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-03-22T15:42:31Z,2021-03-22T18:54:24Z,192,34
WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-01-04T15:58:20Z,2021-01-04T15:58:37Z,1,2
WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-01-11T15:47:54Z,2021-01-11T19:38:11Z,231,23
WeWork B7's Zoom Meeting,branch100@she-codes.org,2020-12-07T13:54:56Z,2020-12-07T14:19:07Z,25,2
WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-02-08T15:45:07Z,2021-02-08T19:07:41Z,203,64
WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-03-08T15:47:48Z,2021-03-08T19:02:06Z,195,46
WeWork B7's Zoom Meeting,branch100@she-codes.org,2020-11-30T15:51:15Z,2020-11-30T19:47:26Z,237,46
WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-02-01T15:17:52Z,2021-02-01T19:45:48Z,268,84
WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-02-22T15:57:24Z,2021-02-22T19:23:07Z,206,47
WeWork B7's Zoom Meeting,branch100@she-codes.org,2020-12-21T15:28:04Z,2020-12-21T19:07:16Z,220,27
WeWork B7's Zoom Meeting,branch100@she-codes.org,2020-12-28T15:49:49Z,2020-12-28T19:24:25Z,215,26
WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-03-15T15:42:58Z,2021-03-15T19:06:36Z,204,44
WeWork B7's Zoom Meeting,branch100@she-codes.org,2020-11-18T16:00:39Z,2020-11-18T16:57:05Z,57,2
WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-04-05T14:55:40Z,2021-04-05T19:24:29Z,269,40
WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-01-04T15:58:40Z,2021-01-04T19:18:23Z,200,21
WeWork B7's Zoom Meeting,branch100@she-codes.org,2020-12-07T15:39:44Z,2020-12-07T19:07:43Z,208,43
WeWork B7's Zoom Meeting,branch100@she-codes.org,2020-11-09T15:35:17Z,2020-11-09T20:28:11Z,293,60
WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-03-01T15:55:55Z,2021-03-01T19:13:29Z,198,41
WeWork B7's Zoom Meeting,branch100@she-codes.org,2020-12-14T15:50:13Z,2020-12-14T20:08:47Z,259,28
WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-03-29T15:05:11Z,2021-03-29T17:02:19Z,118,7
WeWork B7's Zoom Meeting,branch100@she-codes.org,2020-12-07T12:03:36Z,2020-12-07T12:12:54Z,10,3
WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-01-18T15:39:04Z,2021-01-18T19:10:57Z,212,21
WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-03-29T12:22:34Z,2021-03-29T12:40:16Z,18,3
WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-01-25T15:54:19Z,2021-01-25T19:07:53Z,194,24
WeWork B7's Zoom Meeting,branch100@she-codes.org,2021-02-15T15:52:06Z,2021-02-15T19:09:48Z,198,53
WeWork B7's Zoom Meeting,branch100@she-codes.org,2020-11-16T15:51:09Z,2020-11-16T19:26:04Z,215,40
WeWork B7's Zoom Meeting,branch100@she-codes.org,2020-11-23T15:56:54Z,2020-11-23T19:32:18Z,216,43
"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-05-12T15:25:24Z,2020-05-12T18:59:24Z,214,22
"Shenkar, Tuesday  18:30-21:30",branch100@she-codes.org,2020-07-14T15:31:36Z,2020-07-14T18:33:53Z,183,22
